samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,was_correct,partial_guess
201,133,9,s,s,1369153,e,1262746,106407,1.0842663528532261,true,r4ndomP@ss
201,134,0,r,r,137531,f,41,137490,3354.4146341463415,true,r
201,134,1,4,4,270876,J,145807,125069,1.8577708889147984,true,r4
201,134,2,n,n,406348,p,280781,125567,1.4472061856037268,true,r4n
201,134,3,d,d,545719,b,433434,112285,1.2590590493593028,true,r4nd
201,134,4,o,o,683698,x,573533,110165,1.1920813623627586,true,r4ndo
201,134,5,m,m,831837,k,712818,119019,1.1669696893176098,true,r4ndom
201,134,6,P,P,965069,g,862758,102311,1.1185859766006228,true,r4ndomP
201,134,7,K,@,1204500,I,1177006,27494,1.0233592691965887,false,r4ndomPK
201,134,8,p,s,982776,f,981746,1030,1.0010491512061164,false,r4ndomPKp
201,134,9,f,s,984296,v,982315,1981,1.0020166647154936,false,r4ndomPKpf
201,135,0,r,r,137383,Q,36,137347,3816.1944444444443,true,r
201,135,1,4,4,273349,J,142462,130887,1.9187502632280888,true,r4
201,135,2,n,n,415022,w,283520,131502,1.463819130925508,true,r4n
201,135,3,d,d,556760,I,453484,103276,1.2277390161505146,true,r4nd
201,135,4,o,o,684489,L,573371,111118,1.1937977330559097,true,r4ndo
201,135,5,m,m,820655,k,707104,113551,1.160585995836539,true,r4ndom
201,135,6,P,P,962582,M,849906,112676,1.1325746611978267,true,r4ndomP
201,135,7,@,@,1075357,&,982743,92614,1.0942403049423908,true,r4ndomP@
201,135,8,s,s,1243639,e,1120945,122694,1.1094558609030774,true,r4ndomP@s
201,135,9,s,s,1383311,d,1258558,124753,1.099123759095727,true,r4ndomP@ss
201,136,0,r,r,138037,^,31,138006,4452.806451612903,true,r
201,136,1,4,4,271980,J,145666,126314,1.8671481334010682,true,r4
201,136,2,n,n,419288,D,392748,26540,1.0675751372381272,true,r4n
201,136,3,d,d,556355,3,429804,126551,1.2944388605038575,true,r4nd
201,136,4,o,o,683291,T,565326,117965,1.2086672114850547,true,r4ndo
201,136,5,m,m,815721,h,711690,104031,1.146174598490916,true,r4ndom
201,136,6,P,P,968240,g,849577,118663,1.139673037287968,true,r4ndomP
201,136,7,@,@,1093914,f,986407,107507,1.1089884804142711,true,r4ndomP@
201,136,8,s,s,1249700,D,1122526,127174,1.1132926987882685,true,r4ndomP@s
201,136,9,s,s,1378016,e,1265005,113011,1.0893364057849573,true,r4ndomP@ss
201,137,0,r,r,140051,d,19,140032,7371.105263157895,true,r
201,137,1,4,4,278332,K,142712,135620,1.950305510398565,true,r4
201,137,2,n,n,412746,x,279686,133060,1.4757478028932445,true,r4n
201,137,3,d,d,555021,Z,520488,34533,1.0663473509475723,true,r4nd
201,137,4,o,o,688178,K,569206,118972,1.209013959796629,true,r4ndo
201,137,5,m,m,821063,j,707388,113675,1.1606968170226242,true,r4ndom
201,137,6,P,P,960460,g,848631,111829,1.1317757659100363,true,r4ndomP
201,137,7,g,@,1212644,e,1185257,27387,1.0231063811477172,false,r4ndomPg
201,137,8,e,s,972187,F,968588,3599,1.0037157181381557,false,r4ndomPge
201,137,9,h,s,1026713,g,1014763,11950,1.0117761487164982,false,r4ndomPgeh
201,138,0,r,r,137534,h,33,137501,4167.69696969697,true,r
201,138,1,4,4,272152,J,143128,129024,1.90145883405064,true,r4
201,138,2,n,n,409600,y,283242,126358,1.4461132176725202,true,r4n
201,138,3,d,d,549209,T,426120,123089,1.2888599455552427,true,r4nd
201,138,4,o,o,682569,t,565760,116809,1.206463871606335,true,r4ndo
201,138,5,m,m,992284,l,909503,82781,1.091017841612397,true,r4ndom
201,138,6,P,P,962125,I,846723,115402,1.1362925065222038,true,r4ndomP
201,138,7,@,@,1103233,f,987975,115258,1.1166608466813432,true,r4ndomP@
201,138,8,s,s,1240097,y,1116560,123537,1.1106407179193236,true,r4ndomP@s
201,138,9,I,s,1592371,H,1436667,155704,1.1083786291464897,false,r4ndomP@sI
201,139,0,r,r,137106,v,35,137071,3917.3142857142857,true,r
201,139,1,4,4,272997,I,144896,128101,1.8840892778268552,true,r4
201,139,2,n,n,415248,D,283270,131978,1.465908850213577,true,r4n
201,139,3,d,d,555727,a,432521,123206,1.2848555330261422,true,r4nd
201,139,4,o,o,687729,L,561569,126160,1.2246562755422754,true,r4ndo
201,139,5,m,m,828506,j,709091,119415,1.1684057476402887,true,r4ndom
201,139,6,P,P,959951,g,844541,115410,1.1366541115233009,true,r4ndomP
201,139,7,I,@,1150538,L,1149906,632,1.0005496101420464,false,r4ndomPI
201,139,8,f,s,981492,Q,974457,7035,1.0072194052687804,false,r4ndomPIf
201,139,9,7,s,987121,W,982094,5027,1.0051186546298012,false,r4ndomPIf7
201,140,0,r,r,139661,f,20,139641,6983.05,true,r
201,140,1,4,4,274180,J,144456,129724,1.8980173893780805,true,r4
201,140,2,n,n,412627,c,281801,130826,1.4642495945720562,true,r4n
201,140,3,d,d,550858,8,426938,123920,1.2902529172854138,true,r4nd
201,140,4,o,o,691929,L,566621,125308,1.2211495867608155,true,r4ndo
201,140,5,m,m,822324,5,704944,117380,1.166509680201548,true,r4ndom
201,140,6,P,P,966434,g,852005,114429,1.1343055498500596,true,r4ndomP
201,140,7,@,@,1103476,y,977196,126280,1.1292268899995497,true,r4ndomP@
201,140,8,s,s,1224664,0,1110647,114017,1.1026581803219204,true,r4ndomP@s
201,140,9,s,s,1399348,5,1280927,118421,1.092449452622983,true,r4ndomP@ss
201,141,0,r,r,135474,c,39,135435,3473.6923076923076,true,r
201,141,1,4,4,280049,X,143163,136886,1.9561548724181528,true,r4
201,141,2,n,n,409762,8,282497,127265,1.450500359295851,true,r4n
201,141,3,d,d,546954,8,424143,122811,1.289550929757181,true,r4nd
201,141,4,o,o,673307,L,557981,115326,1.2066844569976396,true,r4ndo
201,141,5,m,m,820412,$,708205,112207,1.158438587697065,true,r4ndom
201,141,6,P,P,962740,g,855038,107702,1.125961653166292,true,r4ndomP
201,141,7,@,@,1286297,5,1251389,34908,1.0278954026285991,true,r4ndomP@
201,141,8,s,s,1244438,e,1126871,117567,1.1043304868081618,true,r4ndomP@s
201,141,9,s,s,1399315,w,1321295,78020,1.0590481308110604,true,r4ndomP@ss
201,142,0,r,r,137308,o,28,137280,4903.857142857143,true,r
201,142,1,4,4,272229,K,141156,131073,1.9285683924169004,true,r4
201,142,2,n,n,411133,J,280507,130626,1.4656782183688821,true,r4n
201,142,3,d,d,547810,b,430724,117086,1.2718353284237702,true,r4nd
201,142,4,o,o,693204,S,563630,129574,1.2298919503929884,true,r4ndo
201,142,5,m,m,826170,k,704724,121446,1.1723312956561718,true,r4ndom
201,142,6,P,P,966544,a,841412,125132,1.1487166810076395,true,r4ndomP
201,142,7,H,@,1275240,G,1195895,79345,1.066347798092642,false,r4ndomPH
201,142,8,#,s,974919,f,973786,1133,1.0011634999887038,false,r4ndomPH#
201,142,9,g,s,981725,W,978016,3709,1.0037923714949448,false,r4ndomPH#g
201,143,0,r,r,137608,b,39,137569,3528.4102564102564,true,r
201,143,1,4,4,276144,%,160934,115210,1.7158835298942423,true,r4
201,143,2,n,n,435105,h,388734,46371,1.1192872246832024,true,r4n
201,143,3,d,d,546650,b,425505,121145,1.2847087578289327,true,r4nd
201,143,4,o,o,687040,!,554720,132320,1.2385347562734352,true,r4ndo
201,143,5,m,m,820892,N,709382,111510,1.1571931624991894,true,r4ndom
201,143,6,P,P,962848,g,848030,114818,1.1353937950308362,true,r4ndomP
201,143,7,@,@,1105961,f,985224,120737,1.1225477657872727,true,r4ndomP@
201,143,8,s,s,1239501,e,1125368,114133,1.1014183804764308,true,r4ndomP@s
201,143,9,s,s,1376263,8,1320266,55997,1.042413422749658,true,r4ndomP@ss
201,144,0,r,r,137001,k,39,136962,3512.846153846154,true,r
201,144,1,4,4,273721,J,141801,131920,1.9303178397895642,true,r4
201,144,2,n,n,415252,u,280412,134840,1.480863871731595,true,r4n
201,144,3,d,d,558086,b,421065,137021,1.3254153159250948,true,r4nd
201,144,4,o,o,689187,M,561419,127768,1.2275804702014004,true,r4ndo
201,144,5,m,m,833920,g,699713,134207,1.1918029249135003,true,r4ndom
201,144,6,H,P,1105652,J,1096867,8785,1.0080091752236142,false,r4ndomH
201,144,7,g,@,847725,K,845316,2409,1.0028498218417727,false,r4ndomHg
201,144,8,g,s,854886,x,851635,3251,1.0038173630722083,false,r4ndomHgg
201,144,9,g,s,851149,j,843236,7913,1.0093840870171578,false,r4ndomHggg
201,145,0,r,r,138151,0,39,138112,3542.3333333333335,true,r
201,145,1,4,4,276833,J,143922,132911,1.9234932810828087,true,r4
201,145,2,n,n,418181,k,281438,136743,1.485872554523554,true,r4n
201,145,3,d,d,556924,8,422961,133963,1.3167266012705663,true,r4nd
201,145,4,o,o,694658,*,560924,133734,1.238417325698312,true,r4ndo
201,145,5,M,m,884865,N,879087,5778,1.0065727282965167,false,r4ndoM
201,145,6,c,P,703168,h,697932,5236,1.0075021635345565,false,r4ndoMc
201,145,7,*,@,699408,b,698609,799,1.0011437012692364,false,r4ndoMc*
201,145,8,E,s,720497,T,703419,17078,1.0242785594361254,false,r4ndoMc*E
201,145,9,h,s,711785,!,701855,9930,1.0141482214987425,false,r4ndoMc*Eh
201,146,0,r,r,137587,Z,32,137555,4299.59375,true,r
201,146,1,4,4,279051,A,139886,139165,1.9948458030110232,true,r4
201,146,2,n,n,411628,i,281302,130326,1.463295675110735,true,r4n
201,146,3,d,d,554471,8,420299,134172,1.3192298815843007,true,r4nd
201,146,4,A,o,732890,o,683764,49126,1.0718464265448313,false,r4ndA
201,146,5,A,m,566857,T,565786,1071,1.0018929418543407,false,r4ndAA
201,146,6,k,P,575582,i,573822,1760,1.0030671532287017,false,r4ndAAk
201,146,7,j,@,575023,r,564467,10556,1.0187008275063023,false,r4ndAAkj
201,146,8,j,s,567786,Q,564889,2897,1.0051284411627772,false,r4ndAAkjj
201,146,9,k,s,564939,D,562399,2540,1.0045163664942505,false,r4ndAAkjjk
201,147,0,r,r,137925,d,38,137887,3629.6052631578946,true,r
201,147,1,4,4,277200,J,145260,131940,1.9083023543990087,true,r4
201,147,2,n,n,410862,I,280673,130189,1.4638458277069757,true,r4n
201,147,3,d,d,563391,8,424504,138887,1.327174773382583,true,r4nd
201,147,4,o,o,756123,w,689330,66793,1.0968955362453396,true,r4ndo
201,147,5,m,m,926560,Z,825834,100726,1.1219688218213346,true,r4ndom
201,147,6,P,P,1066747,7,1031894,34853,1.0337757560369574,true,r4ndomP
201,147,7,@,@,1106433,f,995008,111425,1.1119840242490513,true,r4ndomP@
201,147,8,s,s,1242803,Y,1133633,109170,1.0963010074689075,true,r4ndomP@s
201,147,9,s,s,1375989,*,1256462,119527,1.0951298168985613,true,r4ndomP@ss
201,148,0,r,r,139868,t,21,139847,6660.380952380952,true,r
201,148,1,4,4,270610,J,145113,125497,1.86482258653601,true,r4
201,148,2,n,n,411851,@,295957,115894,1.3915906702662886,true,r4n
201,148,3,d,d,555834,8,426638,129196,1.3028234709519546,true,r4nd
201,148,4,o,o,692108,L,569900,122208,1.2144376206351992,true,r4ndo
201,148,5,m,m,829226,j,705797,123429,1.1748788957731473,true,r4ndom
201,148,6,P,P,971580,g,857450,114130,1.1331039710770308,true,r4ndomP
201,148,7,@,@,1102979,f,994828,108151,1.1087132650066143,true,r4ndomP@
201,148,8,s,s,1233682,x,1153495,80187,1.0695165562052718,true,r4ndomP@s
201,148,9,s,s,1393295,F,1289700,103595,1.080324881755447,true,r4ndomP@ss
201,149,0,r,r,137942,H,41,137901,3364.439024390244,true,r
201,149,1,4,4,276257,J,144054,132203,1.9177322392991516,true,r4
201,149,2,n,n,413221,G,282993,130228,1.4601809938761736,true,r4n
201,149,3,d,d,552771,7,485941,66830,1.1375269837284774,true,r4nd
201,149,4,o,o,694343,0,589632,104711,1.1775870373385433,true,r4ndo
201,149,5,m,m,813126,h,685282,127844,1.1865567751670116,true,r4ndom
201,149,6,P,P,948278,n,857549,90729,1.10580036825884,true,r4ndomP
201,149,7,@,@,1095103,w,1009549,85554,1.0847447721705434,true,r4ndomP@
